--------- beginning of crash
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.database.sqlite.SQLiteConnection.nativeExecuteForCursorWindow(Native Method)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.database.sqlite.SQLiteConnection.executeForCursorWindow(SQLiteConnection.java:845)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.database.sqlite.SQLiteSession.executeForCursorWindow(SQLiteSession.java:836)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.database.sqlite.SQLiteQuery.fillWindow(SQLiteQuery.java:62)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.database.sqlite.SQLiteCursor.fillWindow(SQLiteCursor.java:143)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.database.sqlite.SQLiteCursor.getCount(SQLiteCursor.java:132)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at com.zhengxunw.colorfuldays.CustomizedCalendarView$CalendarAdapter.getView(CustomizedCalendarView.java:184)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.AbsListView.obtainView(AbsListView.java:2491)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.GridView.makeAndAddView(GridView.java:1439)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.GridView.makeRow(GridView.java:366)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.GridView.fillDown(GridView.java:307)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.GridView.fillFromTop(GridView.java:442)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.GridView.layoutChildren(GridView.java:1283)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.AbsListView.onLayout(AbsListView.java:2280)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.View.layout(View.java:17747)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.ViewGroup.layout(ViewGroup.java:5615)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.LinearLayout.setChildFrame(LinearLayout.java:1741)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.LinearLayout.layoutVertical(LinearLayout.java:1585)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.LinearLayout.onLayout(LinearLayout.java:1494)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.View.layout(View.java:17747)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.ViewGroup.layout(ViewGroup.java:5615)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.LinearLayout.setChildFrame(LinearLayout.java:1741)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.LinearLayout.layoutHorizontal(LinearLayout.java:1730)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.LinearLayout.onLayout(LinearLayout.java:1496)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.View.layout(View.java:17747)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.ViewGroup.layout(ViewGroup.java:5615)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.LinearLayout.setChildFrame(LinearLayout.java:1741)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.LinearLayout.layoutVertical(LinearLayout.java:1585)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.LinearLayout.onLayout(LinearLayout.java:1494)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.View.layout(View.java:17747)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.ViewGroup.layout(ViewGroup.java:5615)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:323)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.FrameLayout.onLayout(FrameLayout.java:261)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.View.layout(View.java:17747)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.ViewGroup.layout(ViewGroup.java:5615)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.support.constraint.ConstraintLayout.onLayout(ConstraintLayout.java:1197)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.View.layout(View.java:17747)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.ViewGroup.layout(ViewGroup.java:5615)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:323)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.FrameLayout.onLayout(FrameLayout.java:261)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.View.layout(View.java:17747)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.ViewGroup.layout(ViewGroup.java:5615)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.support.v7.widget.ActionBarOverlayLayout.onLayout(ActionBarOverlayLayout.java:434)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.View.layout(View.java:17747)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.view.ViewGroup.layout(ViewGroup.java:5615)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:323)
03-24 16:46:03.856  4748  4748 E AndroidRuntime: 	at android.widget.FrameLayout.onLayout(FrameLayout.java:261)
